20201201153703223929,109.22,1,10,9,1
20201201153703223177,109.22,1,10,9,1
20201201153703223263,109.22,1,10,9,1
20201201153703223833,109.22,1,10,9,1
20201201153703223409,109.22,1,10,9,1
20201201153703223376,109.22,1,10,9,1
20201201153703223550,109.22,1,10,9,1
20201201153703223561,109.22,1,10,9,1
20201201153703223490,109.22,1,10,9,1
20201201153703223578,109.22,1,10,9,1
20201201153703223547,109.22,1,10,9,1
20201201153703223987,109.22,1,10,9,1
20201201153703223256,109.22,1,10,9,1
20201201153703223631,109.22,1,10,9,1
20201201153703223143,109.22,1,10,9,1
20201201153703223728,109.22,1,10,9,1
20201201153703223896,109.22,1,10,9,1
20201201153703223989,109.22,1,10,9,1
20201201153703223968,109.22,1,10,9,1
20201201153703223742,109.22,1,10,9,1
20201201153703223848,109.22,1,10,9,1
20201201153703223846,109.22,1,10,9,1
20201201153703223167,109.22,1,10,9,1
20201201153703223790,109.22,1,10,9,1
20201201153703223288,109.22,1,10,9,1
20201201153703223438,109.22,1,10,9,1
20201201153703223473,109.22,1,10,9,1
20201201153703223365,109.22,1,10,9,1
20201201153703223644,109.22,1,10,9,1
20201201153703223677,109.22,1,10,9,1
20201201153703223214,109.22,1,10,9,1
20201201153703223550,109.22,1,10,9,1
20201201153703223535,109.22,1,10,9,1
20201201153703223183,109.22,1,10,9,1
20201201153703223906,109.22,1,10,9,1
20201201153703223650,109.22,1,10,9,1
20201201153703223815,109.22,1,10,9,1
20201201153703223900,109.22,1,10,9,1
20201201153703223776,109.22,1,10,9,1
20201201153703223484,109.22,1,10,9,1
20201201153703223372,109.22,1,10,9,1
20201201153703223897,109.22,1,10,9,1
20201201153703223828,109.22,1,10,9,1
20201201153703223131,109.22,1,10,9,1
20201201153703223262,109.22,1,10,9,1
20201201153703223165,109.22,1,10,9,1
20201201153703223358,109.22,1,10,9,1
20201201153703223534,109.22,1,10,9,1
20201201153703223741,109.22,1,10,9,1
20201201153703223167,109.22,1,10,9,1
20201201153703223746,109.22,1,10,9,1
20201201153703223922,109.22,1,10,9,1
20201201153703223342,109.22,1,10,9,1
20201201153703223639,109.22,1,10,9,1
20201201153703223337,109.22,1,10,9,1
20201201153703223650,109.22,1,10,9,1
20201201153703223981,109.22,1,10,9,1
20201201153703223169,109.22,1,10,9,1
20201201153703223231,109.22,1,10,9,1
20201201153703223539,109.22,1,10,9,1
20201201153703223289,109.22,1,10,9,1
20201201153703223406,109.22,1,10,9,1
20201201153703223792,109.22,1,10,9,1
20201201153703223249,109.22,1,10,9,1
20201201153703223735,109.22,1,10,9,1
20201201153703223848,109.22,1,10,9,1
20201201153703223286,109.22,1,10,9,1
20201201153703223747,109.22,1,10,9,1
20201201153703223172,109.22,1,10,9,1
20201201153703223641,109.22,1,10,9,1
20201201153703223557,109.22,1,10,9,1
20201201153703223822,109.22,1,10,9,1
20201201153703223283,109.22,1,10,9,1
20201201153703223316,109.22,1,10,9,1
20201201153703223522,109.22,1,10,9,1
20201201153703223215,109.22,1,10,9,1
20201201153703223850,109.22,1,10,9,1
20201201153703224319,109.22,1,10,9,1
20201201153703224530,109.22,1,10,9,1
20201201153703224940,109.22,1,10,9,1
20201201153703224525,109.22,1,10,9,1
20201201153703224843,109.22,1,10,9,1
20201201153703224753,109.22,1,10,9,1
20201201153703224178,109.22,1,10,9,1
20201201153703224610,109.22,1,10,9,1
20201201153703224573,109.22,1,10,9,1
20201201153703224136,109.22,1,10,9,1
20201201153703224245,109.22,1,10,9,1
20201201153703224698,109.22,1,10,9,1
20201201153703224774,109.22,1,10,9,1
20201201153703224335,109.22,1,10,9,1
20201201153703224632,109.22,1,10,9,1
20201201153703224516,109.22,1,10,9,1
20201201153703224988,109.22,1,10,9,1
20201201153703224925,109.22,1,10,9,1
20201201153703224230,109.22,1,10,9,1
20201201153703224357,109.22,1,10,9,1
20201201153703224541,109.22,1,10,9,1
20201201153703224510,109.22,1,10,9,1
20201201153703224586,109.22,1,10,9,1
20201201153703224890,109.22,1,10,9,1
20201201153703224437,109.22,1,10,9,1
20201201153703224697,109.22,1,10,9,1
20201201153703224575,109.22,1,10,9,1
20201201153703224880,109.22,1,10,9,1
20201201153703224245,109.22,1,10,9,1
20201201153703224665,109.22,1,10,9,1
20201201153703224226,109.22,1,10,9,1
20201201153703224732,109.22,1,10,9,1
20201201153703224148,109.22,1,10,9,1
20201201153703224772,109.22,1,10,9,1
20201201153703224286,109.22,1,10,9,1
20201201153703224760,109.22,1,10,9,1
20201201153703224476,109.22,1,10,9,1
20201201153703224956,109.22,1,10,9,1
20201201153703224571,109.22,1,10,9,1
20201201153703224206,109.22,1,10,9,1
20201201153703224149,109.22,1,10,9,1
20201201153703224467,109.22,1,10,9,1
20201201153703224229,109.22,1,10,9,1
20201201153703224292,109.22,1,10,9,1
20201201153703224237,109.22,1,10,9,1
20201201153703224488,109.22,1,10,9,1
20201201153703224960,109.22,1,10,9,1
20201201153703224425,109.22,1,10,9,1
20201201153703224528,109.22,1,10,9,1
20201201153703224925,109.22,1,10,9,1
20201201153703224388,109.22,1,10,9,1
20201201153703224550,109.22,1,10,9,1
20201201153703224130,109.22,1,10,9,1
20201201153703224486,109.22,1,10,9,1
20201201153703224586,109.22,1,10,9,1
20201201153703224263,109.22,1,10,9,1
20201201153703224661,109.22,1,10,9,1
20201201153703224377,109.22,1,10,9,1
20201201153703224634,109.22,1,10,9,1
20201201153703224451,109.22,1,10,9,1
20201201153703224688,109.22,1,10,9,1
20201201153703224950,109.22,1,10,9,1
20201201153703224832,109.22,1,10,9,1
20201201153703224825,109.22,1,10,9,1
20201201153703224581,109.22,1,10,9,1
20201201153703224683,109.22,1,10,9,1
20201201153703224382,109.22,1,10,9,1
20201201153703224311,109.22,1,10,9,1
20201201153703224311,109.22,1,10,9,1
20201201153703224141,109.22,1,10,9,1
20201201153703224457,109.22,1,10,9,1
20201201153703224258,109.22,1,10,9,1
20201201153703224540,109.22,1,10,9,1
20201201153703224303,109.22,1,10,9,1
20201201153703224927,109.22,1,10,9,1
20201201153703224377,109.22,1,10,9,1
20201201153703224456,109.22,1,10,9,1
20201201153703224148,109.22,1,10,9,1
20201201153703224923,109.22,1,10,9,1
20201201153703224384,109.22,1,10,9,1
20201201153703224679,109.22,1,10,9,1
20201201153703224533,109.22,1,10,9,1
20201201153703224465,109.22,1,10,9,1
20201201153703224877,109.22,1,10,9,1
20201201153703224599,109.22,1,10,9,1
20201201153703224426,109.22,1,10,9,1
20201201153703224498,109.22,1,10,9,1
20201201153703224971,109.22,1,10,9,1
20201201153703224960,109.22,1,10,9,1
20201201153703224284,109.22,1,10,9,1
20201201153703224951,109.22,1,10,9,1
20201201153703224898,109.22,1,10,9,1
20201201153703224446,109.22,1,10,9,1
20201201153703224451,109.22,1,10,9,1
20201201153703224160,109.22,1,10,9,1
20201201153703224465,109.22,1,10,9,1
20201201153703224303,109.22,1,10,9,1
20201201153703224627,109.22,1,10,9,1
20201201153703224381,109.22,1,10,9,1
20201201153703224145,109.22,1,10,9,1
20201201153703224100,109.22,1,10,9,1
20201201153703224672,109.22,1,10,9,1
20201201153703224872,109.22,1,10,9,1
20201201153703224497,109.22,1,10,9,1
20201201153703224926,109.22,1,10,9,1
20201201153703224571,109.22,1,10,9,1
20201201153703224896,109.22,1,10,9,1
20201201153703224935,109.22,1,10,9,1
20201201153703224974,109.22,1,10,9,1
20201201153703224140,109.22,1,10,9,1
20201201153703224589,109.22,1,10,9,1
20201201153703224505,109.22,1,10,9,1
20201201153703224390,109.22,1,10,9,1
20201201153703224932,109.22,1,10,9,1
20201201153703224209,109.22,1,10,9,1
20201201153703224923,109.22,1,10,9,1
20201201153703224281,109.22,1,10,9,1
20201201153703224518,109.22,1,10,9,1
20201201153703224238,109.22,1,10,9,1
20201201153703224641,109.22,1,10,9,1
20201201153703224107,109.22,1,10,9,1
20201201153703224792,109.22,1,10,9,1
20201201153703224842,109.22,1,10,9,1
20201201153703224549,109.22,1,10,9,1
20201201153703224817,109.22,1,10,9,1
20201201153703224595,109.22,1,10,9,1
20201201153703224716,109.22,1,10,9,1
20201201153703224360,109.22,1,10,9,1
20201201153703224950,109.22,1,10,9,1
20201201153703224201,109.22,1,10,9,1
20201201153703225833,109.22,1,10,9,1
20201201153703225550,109.22,1,10,9,1
20201201153703225567,109.22,1,10,9,1
20201201153703225402,109.22,1,10,9,1
20201201153703225835,109.22,1,10,9,1
20201201153703225583,109.22,1,10,9,1
20201201153703225941,109.22,1,10,9,1
20201201153703225691,109.22,1,10,9,1
20201201153703225760,109.22,1,10,9,1
20201201153703225552,109.22,1,10,9,1
20201201153703225339,109.22,1,10,9,1
20201201153703225219,109.22,1,10,9,1
20201201153703225409,109.22,1,10,9,1
20201201153703225480,109.22,1,10,9,1
20201201153703225300,109.22,1,10,9,1
20201201153703225988,109.22,1,10,9,1
