20201201153827512148,109.22,1,10,9,1
20201201153827512636,109.22,1,10,9,1
20201201153827512944,109.22,1,10,9,1
20201201153827512988,109.22,1,10,9,1
20201201153827512338,109.22,1,10,9,1
20201201153827512434,109.22,1,10,9,1
20201201153827512580,109.22,1,10,9,1
20201201153827512923,109.22,1,10,9,1
20201201153827512459,109.22,1,10,9,1
20201201153827512131,109.22,1,10,9,1
20201201153827512854,109.22,1,10,9,1
20201201153827512257,109.22,1,10,9,1
20201201153827512911,109.22,1,10,9,1
20201201153827512838,109.22,1,10,9,1
20201201153827512613,109.22,1,10,9,1
20201201153827512854,109.22,1,10,9,1
20201201153827512231,109.22,1,10,9,1
20201201153827512669,109.22,1,10,9,1
20201201153827512342,109.22,1,10,9,1
20201201153827512418,109.22,1,10,9,1
20201201153827512973,109.22,1,10,9,1
20201201153827512607,109.22,1,10,9,1
20201201153827512454,109.22,1,10,9,1
20201201153827512334,109.22,1,10,9,1
20201201153827512261,109.22,1,10,9,1
20201201153827512549,109.22,1,10,9,1
20201201153827512120,109.22,1,10,9,1
20201201153827512694,109.22,1,10,9,1
20201201153827512455,109.22,1,10,9,1
20201201153827512119,109.22,1,10,9,1
20201201153827512515,109.22,1,10,9,1
20201201153827512618,109.22,1,10,9,1
20201201153827512113,109.22,1,10,9,1
20201201153827512992,109.22,1,10,9,1
20201201153827512655,109.22,1,10,9,1
20201201153827512889,109.22,1,10,9,1
20201201153827512472,109.22,1,10,9,1
20201201153827512418,109.22,1,10,9,1
20201201153827512523,109.22,1,10,9,1
20201201153827512280,109.22,1,10,9,1
20201201153827512865,109.22,1,10,9,1
20201201153827512348,109.22,1,10,9,1
20201201153827512726,109.22,1,10,9,1
20201201153827512205,109.22,1,10,9,1
20201201153827512586,109.22,1,10,9,1
20201201153827512151,109.22,1,10,9,1
20201201153827512386,109.22,1,10,9,1
20201201153827512992,109.22,1,10,9,1
20201201153827512323,109.22,1,10,9,1
20201201153827512630,109.22,1,10,9,1
20201201153827512801,109.22,1,10,9,1
20201201153827512714,109.22,1,10,9,1
20201201153827512462,109.22,1,10,9,1
20201201153827512218,109.22,1,10,9,1
20201201153827512635,109.22,1,10,9,1
20201201153827512249,109.22,1,10,9,1
20201201153827512194,109.22,1,10,9,1
20201201153827512100,109.22,1,10,9,1
20201201153827512941,109.22,1,10,9,1
20201201153827513655,109.22,1,10,9,1
20201201153827513444,109.22,1,10,9,1
20201201153827513131,109.22,1,10,9,1
20201201153827513273,109.22,1,10,9,1
20201201153827513166,109.22,1,10,9,1
20201201153827513261,109.22,1,10,9,1
20201201153827513820,109.22,1,10,9,1
20201201153827513885,109.22,1,10,9,1
20201201153827513330,109.22,1,10,9,1
20201201153827513157,109.22,1,10,9,1
20201201153827513551,109.22,1,10,9,1
20201201153827513960,109.22,1,10,9,1
20201201153827513589,109.22,1,10,9,1
20201201153827513381,109.22,1,10,9,1
20201201153827513955,109.22,1,10,9,1
20201201153827513732,109.22,1,10,9,1
20201201153827513478,109.22,1,10,9,1
20201201153827513817,109.22,1,10,9,1
20201201153827513882,109.22,1,10,9,1
20201201153827513557,109.22,1,10,9,1
20201201153827513374,109.22,1,10,9,1
20201201153827513863,109.22,1,10,9,1
20201201153827513881,109.22,1,10,9,1
20201201153827513148,109.22,1,10,9,1
20201201153827513440,109.22,1,10,9,1
20201201153827513993,109.22,1,10,9,1
20201201153827513850,109.22,1,10,9,1
20201201153827513517,109.22,1,10,9,1
20201201153827513102,109.22,1,10,9,1
20201201153827513778,109.22,1,10,9,1
20201201153827513747,109.22,1,10,9,1
20201201153827513304,109.22,1,10,9,1
20201201153827513337,109.22,1,10,9,1
20201201153827513917,109.22,1,10,9,1
20201201153827513972,109.22,1,10,9,1
20201201153827513307,109.22,1,10,9,1
20201201153827513162,109.22,1,10,9,1
20201201153827513757,109.22,1,10,9,1
20201201153827513246,109.22,1,10,9,1
20201201153827513851,109.22,1,10,9,1
20201201153827513175,109.22,1,10,9,1
20201201153827513389,109.22,1,10,9,1
20201201153827513401,109.22,1,10,9,1
20201201153827513258,109.22,1,10,9,1
20201201153827513698,109.22,1,10,9,1
20201201153827513704,109.22,1,10,9,1
20201201153827513322,109.22,1,10,9,1
20201201153827513403,109.22,1,10,9,1
20201201153827513839,109.22,1,10,9,1
20201201153827513961,109.22,1,10,9,1
20201201153827513311,109.22,1,10,9,1
20201201153827513377,109.22,1,10,9,1
20201201153827513774,109.22,1,10,9,1
20201201153827513488,109.22,1,10,9,1
20201201153827513568,109.22,1,10,9,1
20201201153827513647,109.22,1,10,9,1
20201201153827513440,109.22,1,10,9,1
20201201153827513526,109.22,1,10,9,1
20201201153827513495,109.22,1,10,9,1
20201201153827513944,109.22,1,10,9,1
20201201153827513963,109.22,1,10,9,1
20201201153827513309,109.22,1,10,9,1
20201201153827513738,109.22,1,10,9,1
20201201153827513509,109.22,1,10,9,1
20201201153827513364,109.22,1,10,9,1
20201201153827513136,109.22,1,10,9,1
20201201153827513354,109.22,1,10,9,1
20201201153827513259,109.22,1,10,9,1
20201201153827513959,109.22,1,10,9,1
20201201153827513481,109.22,1,10,9,1
20201201153827513582,109.22,1,10,9,1
20201201153827513533,109.22,1,10,9,1
20201201153827513364,109.22,1,10,9,1
20201201153827513828,109.22,1,10,9,1
20201201153827513964,109.22,1,10,9,1
20201201153827513682,109.22,1,10,9,1
20201201153827513649,109.22,1,10,9,1
20201201153827513777,109.22,1,10,9,1
20201201153827513150,109.22,1,10,9,1
20201201153827513910,109.22,1,10,9,1
